aircraft_category,aircraft_damage,amateur_built,broad_phase_of_flight,engine_type,event_date,far_description,location,make,model,number_of_engines,purpose_of_flight,weather_condition,month,weekday,fatality,state,make_transformed,make_transformed_all,far_transformed,time_var
Helicopter,Substantial,No,LANDING,Turbo_Shaft,2009-12-24,Part 135: Air Taxi & Commuter,,SIKORSKY,S-76C++,2.0,Air_Carrier,VMC,12,3,0,unknown,other,sikorsky,Part_135_Air_Taxi__Commuter,-0.5484351713859911
Airplane,Substantial,No,LANDING,Reciprocating,2009-12-19,Part 91: General Aviation,"West Jordon, UT",AVIAT,A1-A,1.0,Personal,VMC,12,5,0,UT,aviat,aviat,Part_91_General_Aviation,-0.5509190263288624
Airplane,Substantial,No,STANDING,Turbo_Fan,2009-12-18,Part 121: Air Carrier,"Dallas, TX",BOMBARDIER,CL600 2C10,2.0,Air_Carrier,VMC,12,4,0,TX,other,bombardier,Part_121_Air_Carrier,-0.5514157973174366
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2009-12-04,Part 91: General Aviation,"Carmi, IL",CESSNA,182,1.0,Personal,VMC,12,4,0,IL,cessna,cessna,Part_91_General_Aviation,-0.5583705911574764
Helicopter,Substantial,No,LANDING,Reciprocating,2009-10-31,Part 91: General Aviation,"Marsing, ID",ROBINSON HELICOPTER,R22 BETA,1.0,Instructional,VMC,10,5,0,ID,robinson,robinson,Part_91_General_Aviation,-0.5752608047690015
Helicopter,Substantial,No,LANDING,Turbo_Shaft,2009-10-19,Part 91: General Aviation,"Winnsboro, SC",MCDONNELL DOUGLAS HELICOPTER,369E,1.0,Instructional,VMC,10,0,0,SC,mcdonnell,mcdonnell,Part_91_General_Aviation,-0.5812220566318927
Airplane,Substantial,No,LANDING,Reciprocating,2009-09-27,Part 91: General Aviation,"Kingman, AZ",CESSNA,195,1.0,Personal,VMC,9,6,0,AZ,cessna,cessna,Part_91_General_Aviation,-0.5921510183805265
Helicopter,Substantial,No,LANDING,Reciprocating,2009-09-20,Part 91: General Aviation,"Valley Center, CA",ROBINSON HELICOPTER COMPANY,R44 II,1.0,Personal,VMC,9,6,0,CA,robinson,robinson,Part_91_General_Aviation,-0.5956284153005464
Helicopter,Substantial,No,NOT-SPECIFIED,Reciprocating,2009-09-03,Part 91: General Aviation,"Torrance, CA",ROBINSON HELICOPTER,R44,1.0,Personal,VMC,9,3,0,CA,robinson,robinson,Part_91_General_Aviation,-0.604073522106309
Airplane,Substantial,No,LANDING,Reciprocating,2009-09-01,Part 91: General Aviation,"Rio Blanco, CO",CESSNA,175,1.0,Business,VMC,9,1,0,CO,cessna,cessna,Part_91_General_Aviation,-0.6050670640834576
Airplane,Substantial,No,LANDING,Reciprocating,2009-08-31,Part 91: General Aviation,"Richmond Hts., OH",ALON,A2,1.0,Personal,VMC,8,0,0,OH,other,alon,Part_91_General_Aviation,-0.6055638350720318
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-08-27,Part 91: General Aviation,"Arcadia, FL",LUSCOMBE,8A,1.0,Personal,VMC,8,3,0,FL,luscombe,luscombe,Part_91_General_Aviation,-0.6075509190263289
Airplane,Substantial,No,MANEUVERING,Turbo_Prop,2009-08-20,Public Use,"Austin, NV",AIR TRACTOR,AT-802A,1.0,Firefighting,VMC,8,3,1,NV,air,air,Public_Use,-0.6110283159463488
Glider,Substantial,No,MANEUVERING,Reciprocating,2009-08-19,Part 91: General Aviation,"Mackay, ID",Stemme GMBH & CO,S10-VT,1.0,Personal,VMC,8,2,1,ID,other,stemme,Part_91_General_Aviation,-0.611525086934923
Airplane,Substantial,No,STANDING,Reciprocating,2009-08-15,Part 91: General Aviation,"Spartanburg, SC",BEECH,J35,1.0,Personal,VMC,8,5,0,SC,beech,beech,Part_91_General_Aviation,-0.61351217088922
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-08-15,Part 91: General Aviation,"Plainwell, MI",PIPER,PA-15,1.0,Personal,VMC,8,5,0,MI,piper,piper,Part_91_General_Aviation,-0.61351217088922
Airplane,Substantial,No,APPROACH,Reciprocating,2009-08-09,Part 91: General Aviation,"Brighton, MI",BEECH,A36TC,1.0,Personal,VMC,8,6,0,MI,beech,beech,Part_91_General_Aviation,-0.6164927968206657
Helicopter,Substantial,No,MANEUVERING,Turbo_Jet,2009-08-04,Public Use,"Jacksonville, FL",EUROCOPTER,AS 350B3,1.0,Public_Aircraft__Federal,VMC,8,1,0,FL,eurocopter,eurocopter,Public_Use,-0.618976651763537
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2009-07-24,Part 91: General Aviation,"Fort Pierce, FL",AMERICAN,AA-5,1.0,Personal,VMC,7,4,0,FL,american,american,Part_91_General_Aviation,-0.624441132637854
Airplane,Substantial,No,LANDING,Reciprocating,2009-07-14,Part 91: General Aviation,"Tucson, AZ",PIPER,PA-28R-180,1.0,Instructional,VMC,7,1,0,AZ,piper,piper,Part_91_General_Aviation,-0.6294088425235966
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-07-14,Part 91: General Aviation,"Blacksburg, VA",PIPER,PA28,1.0,Personal,VMC,7,1,0,VA,piper,piper,Part_91_General_Aviation,-0.6294088425235966
Airplane,Substantial,No,LANDING,Reciprocating,2009-07-13,Part 91: General Aviation,"Pine River, MN",CESSNA,172K,1.0,Instructional,VMC,7,0,0,MN,cessna,cessna,Part_91_General_Aviation,-0.6299056135121709
Airplane,NOT-SPECIFIED,No,APPROACH,Turbo_Fan,2009-07-11,Part 121: Air Carrier,"Indianapolis, IN",EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-20,2.0,Air_Carrier,IMC,7,5,0,IN,other,embraer,Part_121_Air_Carrier,-0.6308991554893194
Airplane,Substantial,No,DESCENT,Reciprocating,2009-07-10,Part 91: General Aviation,"Las Vegas, NM",BEECH,35-A33,1.0,Personal,VMC,7,4,0,NM,beech,beech,Part_91_General_Aviation,-0.6313959264778937
Helicopter,Substantial,No,MANEUVERING,Turbo_Shaft,2009-07-07,Part 137: Agricultural,"Ocean Shores, WA",BELL,47G-3B-2,1.0,Aerial_Application,VMC,7,1,0,WA,bell,bell,Part_137_Agricultural,-0.6328862394436164
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2009-07-05,Part 91: General Aviation,"Idaho Falls, ID",Thomas C. Piper,Murphy Rebel,1.0,Personal,VMC,7,6,0,ID,other,thomas,Part_91_General_Aviation,-0.6338797814207651
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-07-04,Part 91: General Aviation,"Conway, AR",CESSNA,150B,1.0,Personal,VMC,7,5,0,AR,cessna,cessna,Part_91_General_Aviation,-0.6343765524093393
Helicopter,Substantial,No,MANEUVERING,Reciprocating,2009-06-25,Part 91: General Aviation,"Lakeport, CA",Robinson Helicopter Company,R44 II,1.0,Instructional,VMC,6,3,0,CA,robinson,robinson,Part_91_General_Aviation,-0.6388474913065078
Airplane,Substantial,No,LANDING,Reciprocating,2009-06-22,Part 91: General Aviation,"Beaver Falls, PA",PIPER,L-21B,1.0,Personal,VMC,6,0,0,PA,piper,piper,Part_91_General_Aviation,-0.6403378042722305
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-06-13,Part 91: General Aviation,"Gilford, NH",CESSNA,177 RG,1.0,Personal,VMC,6,5,1,NH,cessna,cessna,Part_91_General_Aviation,-0.644808743169399
Helicopter,Substantial,No,MANEUVERING,Reciprocating,2009-06-13,Part 91: General Aviation,"Titusville, FL",SCHWEIZER,269C-1,1.0,Personal,VMC,6,5,0,FL,schweizer,schweizer,Part_91_General_Aviation,-0.644808743169399
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-06-12,Part 91: General Aviation,"Polacca, AZ",CESSNA,175A,1.0,Personal,VMC,6,4,0,AZ,cessna,cessna,Part_91_General_Aviation,-0.6453055141579732
Airplane,Substantial,Yes,GO-AROUND,Reciprocating,2009-06-10,Part 91: General Aviation,"Moses Lake, WA",SMITH ALBERT F,CHALLENGER TWO,1.0,Instructional,VMC,6,2,0,WA,other,smith,Part_91_General_Aviation,-0.6462990561351217
Airplane,Substantial,No,TAXI,Reciprocating,2009-05-28,Part 91: General Aviation,"Grangeville, ID",PIPER,PA-38-112,1.0,Personal,VMC,5,3,0,ID,piper,piper,Part_91_General_Aviation,-0.6527570789865872
Airplane,Substantial,No,LANDING,Reciprocating,2009-05-12,Part 91: General Aviation,"Brighton, MI",Univair,Ercoupe,1.0,Personal,VMC,5,1,0,MI,other,univair,Part_91_General_Aviation,-0.6607054148037754
Airplane,NOT-SPECIFIED,No,DESCENT,Turbo_Jet,2009-04-18,Part 121: Air Carrier,"McAllen, TX",BOEING,737-724,2.0,Air_Carrier,VMC,4,5,0,TX,boeing,boeing,Part_121_Air_Carrier,-0.6726279185295578
Airplane,Destroyed,No,MANEUVERING,Reciprocating,2009-04-11,Part 91: General Aviation,"Sandwich, IL",Engineering and Research,415C,1.0,Personal,VMC,4,5,1,IL,other,engineering,Part_91_General_Aviation,-0.6761053154495777
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-03-26,Part 91: General Aviation,"Dillingham, AK",CESSNA,170B,1.0,Personal,VMC,3,3,0,AK,cessna,cessna,Part_91_General_Aviation,-0.684053651266766
Helicopter,Destroyed,No,UNKNOWN,Unknown,2009-03-10,Part 91: General Aviation,"Midland, TX",Robinson,R22,1.0,Personal,VMC,3,1,0,TX,robinson,robinson,Part_91_General_Aviation,-0.6920019870839543
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2009-03-02,Part 91: General Aviation,"San Antonio, TX",MARRERO ANDRES,STARDUSTER,1.0,Personal,VMC,3,0,0,TX,other,marrero,Part_91_General_Aviation,-0.6959761549925484
Helicopter,Substantial,No,NOT-SPECIFIED,Turbo_Shaft,2009-02-27,Part 91: General Aviation,"Lancaster, TX",BELL,407,1.0,Instructional,VMC,2,4,0,TX,bell,bell,Part_91_General_Aviation,-0.6974664679582713
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2009-02-06,Part 91: General Aviation,"Crossville, TN",Davis,Sonex,1.0,Flight_Test,VMC,2,4,0,TN,other,davis,Part_91_General_Aviation,-0.7078986587183308
Airplane,Substantial,No,APPROACH,Reciprocating,2009-01-18,Part 91: General Aviation,"Three Forks, MT",RYAN,NAVION,1.0,Personal,VMC,1,6,0,MT,other,ryan,Part_91_General_Aviation,-0.7173373075012419
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-01-01,Part 91: General Aviation,"Lancaster, NY",CESSNA,172SP,1.0,Instructional,VMC,1,3,0,NY,cessna,cessna,Part_91_General_Aviation,-0.7257824143070045
Balloon,NOT-SPECIFIED,No,LANDING,None,2009-11-11,Part 91: General Aviation,"Napa, CA",CAMERON BALLOONS US,A-250,0.0,Unknown,VMC,11,2,0,CA,other,cameron,Part_91_General_Aviation,-0.5697963238946846
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-12-08,Part 91: General Aviation,"Fresno, CA",PIPER,PA-38-112,1.0,Personal,VMC,12,1,0,CA,piper,piper,Part_91_General_Aviation,-0.5563835072031793
Airplane,Substantial,No,LANDING,Reciprocating,2009-12-03,Part 91: General Aviation,"Nogales, AZ",PIPER,PA-28R-200,1.0,Instructional,VMC,12,3,0,AZ,piper,piper,Part_91_General_Aviation,-0.5588673621460507
Airplane,Substantial,No,LANDING,Reciprocating,2009-12-02,Part 91: General Aviation,"Mt. Comfort, IN",CESSNA,172S,1.0,Instructional,VMC,12,2,0,IN,cessna,cessna,Part_91_General_Aviation,-0.559364133134625
Airplane,Substantial,No,APPROACH,Reciprocating,2009-11-19,Part 91: General Aviation,"Mineola, TX",PIPER,PA-28-181,1.0,Personal,VMC,11,3,0,TX,piper,piper,Part_91_General_Aviation,-0.5658221559860904
Helicopter,Substantial,No,MANEUVERING,Turbo_Shaft,2009-11-14,Part 91: General Aviation,"Doyle, CA",AEROSPATIALE,AS350BA,1.0,Positioning,VMC,11,5,1,CA,other,aerospatiale,Part_91_General_Aviation,-0.5683060109289617
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-10-30,Part 91: General Aviation,"Kotzebue, AK",CESSNA,182C,1.0,Personal,VMC,10,4,0,AK,cessna,cessna,Part_91_General_Aviation,-0.5757575757575758
Airplane,NOT-SPECIFIED,No,DESCENT,Turbo_Jet,2009-10-27,Part 121: Air Carrier,"Atlanta, GA",BOEING,767-432ER,2.0,Air_Carrier,IMC,10,1,0,GA,boeing,boeing,Part_121_Air_Carrier,-0.5772478887232986
Helicopter,Substantial,No,CRUISE,Turbo_Shaft,2009-10-22,Part 135: Air Taxi & Commuter,"Blythe, CA",AGUSTA,A119,1.0,Air_Carrier,VMC,10,3,0,CA,other,agusta,Part_135_Air_Taxi__Commuter,-0.5797317436661699
Airplane,Substantial,No,LANDING,Reciprocating,2009-10-17,Part 91: General Aviation,"Hesperia, CA",MOONEY,M20J,1.0,Personal,VMC,10,5,0,CA,mooney,mooney,Part_91_General_Aviation,-0.5822155986090413
Helicopter,Substantial,No,MANEUVERING,Reciprocating,2009-10-08,Part 91: General Aviation,"Lewiston, ME",SCHWEIZER,269C-1,1.0,Personal,VMC,10,3,0,ME,schweizer,schweizer,Part_91_General_Aviation,-0.5866865375062096
Airplane,Substantial,No,LANDING,Reciprocating,2009-10-01,Part 91: General Aviation,"Brooksville, FL",BUTLER AIRCRAFT COMPANY,AEROSTAR,2.0,Personal,VMC,10,3,0,FL,other,butler,Part_91_General_Aviation,-0.5901639344262295
Airplane,Substantial,No,TAXI,Reciprocating,2009-09-27,Part 91: General Aviation,"Toledo, WA",AVIAT AIRCRAFT INC,A-1B,1.0,Personal,VMC,9,6,0,WA,aviat,aviat,Part_91_General_Aviation,-0.5921510183805265
Airplane,Substantial,No,LANDING,Reciprocating,2009-09-07,Part 91: General Aviation,"Canby, MN",CESSNA,180G,1.0,Personal,VMC,9,0,0,MN,cessna,cessna,Part_91_General_Aviation,-0.6020864381520119
Helicopter,Substantial,No,TAKEOFF,Turbo_Shaft,2009-08-27,Part 91: General Aviation,"Grand Canyon, AZ",AEROSPATIALE,AS350 B2 Ecureuil,1.0,Positioning,VMC,8,3,0,AZ,other,aerospatiale,Part_91_General_Aviation,-0.6075509190263289
Airplane,Substantial,No,MANEUVERING,Reciprocating,2009-08-27,Part 91: General Aviation,"Bainbridge, GA",PIPER,PA-25-235,1.0,Instructional,VMC,8,3,0,GA,piper,piper,Part_91_General_Aviation,-0.6075509190263289
Airplane,Substantial,No,LANDING,Reciprocating,2009-08-25,Part 91: General Aviation,"Savannah, GA",PIPER,PA-34,2.0,Instructional,VMC,8,1,0,GA,piper,piper,Part_91_General_Aviation,-0.6085444610034774
Airplane,Substantial,No,STANDING,Reciprocating,2009-08-23,Part 91: General Aviation,"San Jose, CA",ANTARES US,MA-34R,1.0,Personal,VMC,8,6,0,CA,other,antares,Part_91_General_Aviation,-0.6095380029806259
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-08-22,Part 91: General Aviation,"Weeping Water, NE",CESSNA,182,1.0,Skydiving,VMC,8,5,0,NE,cessna,cessna,Part_91_General_Aviation,-0.6100347739692003
Airplane,Substantial,No,LANDING,Reciprocating,2009-08-11,Part 91: General Aviation,"Kamiah, ID",PIPER,PA-38-112,1.0,Personal,VMC,8,1,0,ID,piper,piper,Part_91_General_Aviation,-0.6154992548435171
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-08-10,Part 137: Agricultural,"Harlan, IA",GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,1.0,Aerial_Application,VMC,8,0,0,IA,grumman,grumman,Part_137_Agricultural,-0.6159960258320915
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-08-10,Part 91: General Aviation,"Iliamna, AK",CESSNA,206,1.0,Other_Work_Use,VMC,8,0,0,AK,cessna,cessna,Part_91_General_Aviation,-0.6159960258320915
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-08-09,Part 91: General Aviation,"Aspen, CO",PIPER,PA-18,1.0,Personal,VMC,8,6,0,CO,piper,piper,Part_91_General_Aviation,-0.6164927968206657
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-08-09,Part 91: General Aviation,"Salina, KS",BOEING,A75L300,1.0,Personal,VMC,8,6,0,KS,boeing,boeing,Part_91_General_Aviation,-0.6164927968206657
Airplane,Substantial,No,LANDING,Reciprocating,2009-07-31,Part 91: General Aviation,"Flushing, MI",TAYLORCRAFT,BC12-65,1.0,Instructional,VMC,7,4,0,MI,taylorcraft,taylorcraft,Part_91_General_Aviation,-0.620963735717834
Airplane,Substantial,No,DESCENT,Reciprocating,2009-07-29,Part 91: General Aviation,"River Falls, WI",CESSNA,A185F,1.0,Personal,VMC,7,2,0,WI,cessna,cessna,Part_91_General_Aviation,-0.6219572776949827
Airplane,Substantial,No,LANDING,Reciprocating,2009-07-25,Part 91: General Aviation,"Warrenton, VA",Dart,GW,1.0,Personal,VMC,7,5,0,VA,other,dart,Part_91_General_Aviation,-0.6239443616492797
Helicopter,NOT-SPECIFIED,No,MANEUVERING,Turbo_Shaft,2009-07-21,Public Use,"Willow Creek, CA",BELL,212,2.0,Public_Aircraft__Federal,VMC,7,1,1,CA,bell,bell,Public_Use,-0.6259314456035767
Airplane,Substantial,No,LANDING,Reciprocating,2009-07-14,Part 91: General Aviation,"West Chicago, IL",PIPER,PA-28R-201,1.0,Personal,VMC,7,1,0,IL,piper,piper,Part_91_General_Aviation,-0.6294088425235966
Airplane,Destroyed,Yes,TAKEOFF,Reciprocating,2009-07-14,Part 91: General Aviation,"Wasilla, AK",ZENAIR LTD,STOL CH 701,1.0,Personal,VMC,7,1,1,AK,other,zenair,Part_91_General_Aviation,-0.6294088425235966
Airplane,Substantial,No,MANEUVERING,Turbo_Prop,2009-07-10,Part 91: General Aviation,"Hertford, NC",AYRES CORPORATION,S2R-T34,1.0,Other_Work_Use,VMC,7,4,1,NC,ayres,ayres,Part_91_General_Aviation,-0.6313959264778937
Airplane,Substantial,No,MANEUVERING,Reciprocating,2009-07-07,Part 91: General Aviation,"Brinson, GA",AIR TRACTOR INC,AT-301,1.0,Instructional,VMC,7,1,1,GA,air,air,Part_91_General_Aviation,-0.6328862394436164
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2009-06-29,Part 91: General Aviation,"Bastrop, TX",CIRRUS DESIGN CORP,SR22,1.0,Positioning,VMC,6,0,0,TX,cirrus,cirrus,Part_91_General_Aviation,-0.6368604073522106
Airplane,Destroyed,No,MANEUVERING,Reciprocating,2009-06-19,Part 137: Agricultural,"Saint Anthony, ID",AYRES CORPORATION,S2R-600,1.0,Aerial_Application,VMC,6,4,0,ID,ayres,ayres,Part_137_Agricultural,-0.6418281172379533
Airplane,Substantial,Yes,LANDING,Reciprocating,2009-06-13,Part 91: General Aviation,"Placerville, CA",HOWARD,LONG EZ,1.0,Personal,VMC,6,5,0,CA,other,howard,Part_91_General_Aviation,-0.644808743169399
Helicopter,Substantial,No,MANEUVERING,Reciprocating,2009-06-11,Part 91: General Aviation,"Morristown, AZ",ROBINSON HELICOPTER,R22 BETA,1.0,Other_Work_Use,VMC,6,3,1,AZ,robinson,robinson,Part_91_General_Aviation,-0.6458022851465475
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-05-31,Part 137: Agricultural,"Rock Springs, MT",CESSNA,T188C,1.0,Aerial_Application,VMC,5,6,0,MT,cessna,cessna,Part_137_Agricultural,-0.6512667660208644
Helicopter,Substantial,No,LANDING,Reciprocating,2009-05-25,Part 91: General Aviation,"Meredith, NH",ROBINSON HELICOPTER COMPANY,R44 II,1.0,Personal,VMC,5,0,0,NH,robinson,robinson,Part_91_General_Aviation,-0.65424739195231
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2009-05-21,Part 91: General Aviation,"Healdsburg, CA",Westerhout/Gagnier,Escapade,1.0,Personal,VMC,5,3,0,CA,other,westerhout,Part_91_General_Aviation,-0.6562344759066071
Helicopter,Substantial,No,TAKEOFF,Reciprocating,2009-05-12,Public Use,"Iliamna, AK",ROBINSON HELICOPTER,R44,1.0,Public_Aircraft__State,VMC,5,1,0,AK,robinson,robinson,Public_Use,-0.6607054148037754
Airplane,Substantial,No,LANDING,Reciprocating,2009-05-09,Part 91: General Aviation,"Madera, CA",CESSNA,182M,1.0,Personal,VMC,5,5,0,CA,cessna,cessna,Part_91_General_Aviation,-0.6621957277694983
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2009-04-24,Part 91: General Aviation,"Kinston, NC",CESSNA,177,1.0,Personal,VMC,4,4,0,NC,cessna,cessna,Part_91_General_Aviation,-0.6696472925981123
Airplane,Substantial,No,MANEUVERING,Reciprocating,2009-04-18,Part 91: General Aviation,"San Jose, CA",CHAMPION,7ECA,1.0,Personal,VMC,4,5,1,CA,champion,champion,Part_91_General_Aviation,-0.6726279185295578
Weight-Shift,Substantial,No,TAKEOFF,Reciprocating,2009-04-08,Part 91: General Aviation,"Anacortes, WA",AIR CREATION,CLIPPER 58,1.0,Personal,VMC,4,2,0,WA,air,air,Part_91_General_Aviation,-0.6775956284153005
Airplane,Destroyed,Yes,TAKEOFF,Reciprocating,2009-04-04,Part 91: General Aviation,"Angleton, TX",ARGENCE,RV-8,1.0,Personal,VMC,4,5,0,TX,other,argence,Part_91_General_Aviation,-0.6795827123695977
Airplane,Substantial,No,LANDING,Reciprocating,2009-04-02,Part 91: General Aviation,"Bettles, AK",CESSNA,180K,1.0,Personal,VMC,4,3,0,AK,cessna,cessna,Part_91_General_Aviation,-0.6805762543467462
Airplane,Minor,No,DESCENT,Turbo_Jet,2009-03-28,Part 121: Air Carrier,"Atlanta, GA",MCDONNELL DOUGLAS,MD88,2.0,Air_Carrier,IMC,3,5,0,GA,mcdonnell,mcdonnell,Part_121_Air_Carrier,-0.6830601092896175
Airplane,Substantial,No,APPROACH,Reciprocating,2009-03-21,Part 91: General Aviation,"Laredo, TX",BEECH,A36,1.0,Personal,VMC,3,5,0,TX,beech,beech,Part_91_General_Aviation,-0.6865375062096374
Airplane,Substantial,No,LANDING,Reciprocating,2009-03-18,Part 91: General Aviation,"Ocala, FL",CESSNA,310K,2.0,Instructional,VMC,3,2,0,FL,cessna,cessna,Part_91_General_Aviation,-0.6880278191753602
Airplane,Substantial,Yes,TAXI,Reciprocating,2009-03-14,Part 91: General Aviation,"Manassas, VA",SHNIDERMAN ERVIN STANLEY,LONG-EZ,1.0,Personal,VMC,3,5,0,VA,other,shniderman,Part_91_General_Aviation,-0.6900149031296572
Helicopter,Substantial,No,STANDING,Reciprocating,2009-03-13,Part 91: General Aviation,"Douglas, AZ",Robinson Helicopter,R22 Beta,1.0,Other_Work_Use,VMC,3,4,0,AZ,robinson,robinson,Part_91_General_Aviation,-0.6905116741182314
Airplane,Substantial,No,LANDING,Reciprocating,2009-03-08,Part 91: General Aviation,"Lumberton, MS",PIPER,PA-30,2.0,Personal,VMC,3,6,0,MS,piper,piper,Part_91_General_Aviation,-0.6929955290611028
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-03-04,Part 91: General Aviation,"Athens, TX",BEECH,A36,1.0,Unknown,VMC,3,2,0,TX,beech,beech,Part_91_General_Aviation,-0.6949826130153999
Airplane,Substantial,No,LANDING,Reciprocating,2009-02-27,Part 91: General Aviation,"Homer, AK",CESSNA,170B,1.0,Personal,VMC,2,4,0,AK,cessna,cessna,Part_91_General_Aviation,-0.6974664679582713
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2009-02-26,Part 91: General Aviation,"Guymon, OK",NELAND RICHARD L,DAYTONA SU,1.0,Personal,VMC,2,3,0,OK,other,neland,Part_91_General_Aviation,-0.6979632389468455
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2009-01-07,Part 91: General Aviation,"Ozark, AR",INMAN J D,KOLB MARK III,1.0,Personal,VMC,1,2,0,AR,other,inman,Part_91_General_Aviation,-0.7228017883755589
Airplane,Substantial,No,DESCENT,Reciprocating,2009-12-27,Part 91: General Aviation,"Alexandria, LA",PIPER,PA-28-180,1.0,Personal,VMC,12,6,0,LA,piper,piper,Part_91_General_Aviation,-0.5469448584202683
Airplane,Substantial,No,GO-AROUND,Turbo_Prop,2009-12-13,Part 91: General Aviation,"Truckee, CA",EADS SOCATA,TBM 700,1.0,Personal,IMC,12,6,0,CA,other,eads,Part_91_General_Aviation,-0.553899652260308
Airplane,Substantial,No,LANDING,Reciprocating,2009-11-22,Part 91: General Aviation,"Panancea, FL",CESSNA,172,1.0,Personal,VMC,11,6,0,FL,cessna,cessna,Part_91_General_Aviation,-0.5643318430203677
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-11-21,Part 91: General Aviation,"Hammonton, NJ",PIPER,PA-28R-200,1.0,Personal,VMC,11,5,0,NJ,piper,piper,Part_91_General_Aviation,-0.5648286140089419
Airplane,Substantial,No,LANDING,Reciprocating,2009-11-08,Part 91: General Aviation,"Galion, OH",CESSNA,150L,1.0,Instructional,VMC,11,6,0,OH,cessna,cessna,Part_91_General_Aviation,-0.5712866368604074
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2009-11-06,Part 91: General Aviation,"Kenai, AK",CHAMPION,7GCBC,1.0,Personal,VMC,11,4,0,AK,champion,champion,Part_91_General_Aviation,-0.5722801788375559
Airplane,Substantial,No,CLIMB,Turbo_Jet,2009-11-02,Part 121: Air Carrier,"Phoenix, AZ",MCDONNELL DOUGLAS,MD-90-30,2.0,Air_Carrier,VMC,11,0,0,AZ,mcdonnell,mcdonnell,Part_121_Air_Carrier,-0.5742672627918529
Airplane,Substantial,Yes,LANDING,Reciprocating,2009-10-25,Part 91: General Aviation,"Athens, KY",Elkins,Christen Eagle II,1.0,Personal,VMC,10,6,0,KY,other,elkins,Part_91_General_Aviation,-0.5782414307004471
Airplane,Substantial,No,APPROACH,Turbo_Prop,2009-10-21,Part 91: General Aviation,"Cedar City, UT",AERO COMMANDER,690,2.0,Positioning,VMC,10,2,0,UT,aero,aero,Part_91_General_Aviation,-0.5802285146547441
Glider,Substantial,No,APPROACH,None,2009-10-11,Part 91: General Aviation,"Llano, CA",LET,Blanik L-13,0.0,Instructional,VMC,10,6,0,CA,other,let,Part_91_General_Aviation,-0.5851962245404868
Airplane,Substantial,No,TAKEOFF,Reciprocating,2009-10-07,Part 91: General Aviation,"Renton, WA",CESSNA,172P,1.0,Instructional,VMC,10,2,0,WA,cessna,cessna,Part_91_General_Aviation,-0.587183308494784
Airplane,Substantial,Yes,CRUISE,Reciprocating,2009-10-05,Part 91: General Aviation,"Magnolia, NC",CASE RICHARD L,VAN RV-6,1.0,Personal,IMC,10,0,1,NC,other,case,Part_91_General_Aviation,-0.5881768504719325
Airplane,Substantial,Yes,NOT-SPECIFIED,Reciprocating,2009-10-03,Part 91: General Aviation,"Gloucester, VA",Malone Henry O,Howland,1.0,Personal,VMC,10,5,0,VA,other,malone,Part_91_General_Aviation,-0.589170392449081
Helicopter,Substantial,No,DESCENT,Reciprocating,2009-10-02,Part 91: General Aviation,"Dorrance, PA",BELL,47D1,1.0,Personal,VMC,10,4,0,PA,bell,bell,Part_91_General_Aviation,-0.5896671634376552
Helicopter,Destroyed,No,MANEUVERING,Reciprocating,2009-09-27,Part 91: General Aviation,"Mt Charleston, NV",ROBINSON HELICOPTER COMPANY,R44 II,1.0,Personal,VMC,9,6,0,NV,robinson,robinson,Part_91_General_Aviation,-0.5921510183805265
Airplane,Destroyed,No,TAKEOFF,Reciprocating,2009-09-24,Part 91: General Aviation,"Houma, LA",CESSNA,182Q,1.0,Business,IMC,9,3,1,LA,cessna,cessna,Part_91_General_Aviation,-0.5936413313462494
